Rank,Name,Ticker,Sector,Industry,Revenue,Profit,m1-o,m1-c,m2-o,m2-c,m3-o,m3-c,m4-o,m4-c,m5-o,m5-c,m6-o,m6-c,m7-o,m7-c,m8-o,m8-c,m9-o,m9-c,m10-o,m10-c,m11-o,m11-c,m12-o,m12-c,ur-1,ur-2,ur-3,ur-4,ur-5,ur-6,ur-7,ur-8,ur-9,ur-10,ur-11,ur-12,gdp-1,gdp-2,gdp-3,gdp-4,gdp-5,gdp-6,gdp-7,gdp-8,gdp-9,gdp-10,gdp-11,gdp-12
188,Colgate-Palmolive,CL,Consumer Defensive,Household & Personal Products,17258.0,886.0,84.78,78.0,78.64,75.2,75.44,78.83,78.53,80.7,80.84,83.78,84.95,81.35,81.5,79.5,79.49,77.95,77.84,75.58,75.85,76.19,75.99,75.02,75.5,85.34,6.4,6.2,6.1,6.1,5.8,5.9,5.4,5.1,4.7,4.5,4.1,3.9,21020.854,20758.5,21196.372,21270.734,21306.106,21355.787,21432.14,21467.692,21553.345,21777.972,21783.761,21985.168
189,AECOM,ACM,Industrials,Engineering & Construction,17129.0,-7656.0,49.83,50.1,50.74,57.89,59.29,64.11,64.76,66.43,66.91,65.01,65.8,63.32,63.75,62.96,63.33,65.56,65.6,63.18,63.5,68.37,68.66,68.94,70.67,77.35,6.4,6.2,6.1,6.1,5.8,5.9,5.4,5.1,4.7,4.5,4.1,3.9,21020.854,20758.5,21196.372,21270.734,21306.106,21355.787,21432.14,21467.692,21553.345,21777.972,21783.761,21985.168
190,XPO Logistics,XPO,Industrials,Trucking,17098.0,126.0,119.32,110.41,112.0,116.6,119.26,123.3,123.28,139.12,140.79,146.93,150.0,139.89,141.01,138.69,82.3,86.91,86.32,79.58,79.87,85.8,86.49,72.44,74.07,77.43,6.4,6.2,6.1,6.1,5.8,5.9,5.4,5.1,4.7,4.5,4.1,3.9,21020.854,20758.5,21196.372,21270.734,21306.106,21355.787,21432.14,21467.692,21553.345,21777.972,21783.761,21985.168
191,C.H. Robinson Worldwide,CHRW,Industrials,Integrated Freight & Logistics,16883.0,8118.0,93.65,85.56,85.56,90.85,91.47,95.43,95.6,97.08,97.11,97.02,97.64,93.67,94.14,89.17,89.28,90.06,90.07,87.0,87.91,96.99,97.49,95.09,96.09,107.63,6.4,6.2,6.1,6.1,5.8,5.9,5.4,5.1,4.7,4.5,4.1,3.9,21020.854,20758.5,21196.372,21270.734,21306.106,21355.787,21432.14,21467.692,21553.345,21777.972,21783.761,21985.168
192,BlackRock,BLK,Financial Services,Asset Management,16865.2,1752.7,730.6,701.26,708.0,694.5,706.82,753.96,759.78,819.3,825.0,877.04,887.9,874.97,877.07,867.17,873.3,943.29,945.0,838.66,843.2,943.46,947.19,904.61,921.5,915.56,6.4,6.2,6.1,6.1,5.8,5.9,5.4,5.1,4.7,4.5,4.1,3.9,21020.854,20758.5,21196.372,21270.734,21306.106,21355.787,21432.14,21467.692,21553.345,21777.972,21783.761,21985.168
193,Dominion Energy,D,Utilities,Utilities - Regulated Electric,16829.0,737.0,75.06,72.89,73.15,68.32,69.41,75.96,75.84,79.9,79.9,76.14,76.26,73.57,73.69,74.87,75.0,77.84,77.91,73.02,73.57,75.93,75.93,71.2,71.57,78.56,6.4,6.2,6.1,6.1,5.8,5.9,5.4,5.1,4.7,4.5,4.1,3.9,21020.854,20758.5,21196.372,21270.734,21306.106,21355.787,21432.14,21467.692,21553.345,21777.972,21783.761,21985.168
194,Rocket Companies,RKT,Financial Services,Mortgage Finance,16783.0,1842.0,20.25,21.36,21.63,21.85,23.0,23.09,23.3,22.45,22.6,17.71,17.74,19.35,19.36,17.24,17.34,17.35,17.34,16.04,16.04,16.48,16.51,15.5,15.57,14.0,6.4,6.2,6.1,6.1,5.8,5.9,5.4,5.1,4.7,4.5,4.1,3.9,21020.854,20758.5,21196.372,21270.734,21306.106,21355.787,21432.14,21467.692,21553.345,21777.972,21783.761,21985.168
195,Kohl's,KSS,Consumer Cyclical,Department Stores,16652.0,1742.0,40.76,44.06,44.54,55.25,56.3,59.61,59.37,58.66,58.98,55.49,56.0,55.11,55.47,50.8,51.01,57.4,57.77,47.09,47.19,48.53,49.04,51.23,52.37,49.39,6.4,6.2,6.1,6.1,5.8,5.9,5.4,5.1,4.7,4.5,4.1,3.9,21020.854,20758.5,21196.372,21270.734,21306.106,21355.787,21432.14,21467.692,21553.345,21777.972,21783.761,21985.168
196,Fluor,FLR,Industrials,Engineering & Construction,16648.0,419.0,16.05,17.29,17.45,17.16,17.71,23.09,23.45,22.98,23.3,18.5,18.95,17.7,17.99,16.66,16.67,16.66,16.61,15.97,16.28,19.44,19.7,22.11,22.97,24.77,6.4,6.2,6.1,6.1,5.8,5.9,5.4,5.1,4.7,4.5,4.1,3.9,21020.854,20758.5,21196.372,21270.734,21306.106,21355.787,21432.14,21467.692,21553.345,21777.972,21783.761,21985.168
198,BJ's Wholesale Club,BJ,Consumer Defensive,Discount Stores,16569.0,-754.0,37.37,42.07,42.35,40.18,40.72,44.86,44.92,44.67,44.82,44.79,45.05,47.58,47.29,50.64,50.84,56.66,56.54,54.92,54.94,58.44,58.73,66.15,66.92,66.97,6.4,6.2,6.1,6.1,5.8,5.9,5.4,5.1,4.7,4.5,4.1,3.9,21020.854,20758.5,21196.372,21270.734,21306.106,21355.787,21432.14,21467.692,21553.345,21777.972,21783.761,21985.168
200,United Airlines Holdings,UAL,Industrials,Airlines,16227.3,448.5,43.68,39.99,40.345,52.68,55.44,57.54,57.6619,54.4,54.668,58.35,59.12,52.29,52.79,46.72,46.85,46.51,46.75,47.57,48.9,46.14,46.18,42.26,43.03,43.78,6.4,6.2,6.1,6.1,5.8,5.9,5.4,5.1,4.7,4.5,4.1,3.9,21020.854,20758.5,21196.372,21270.734,21306.106,21355.787,21432.14,21467.692,21553.345,21777.972,21783.761,21985.168
201,Mastercard,MA,Financial Services,Credit Services,16222.1,1394.2,358.0,316.29,320.91,353.85,360.68,356.05,357.04,382.06,385.47,360.58,364.48,365.09,366.05,385.94,389.3,346.23,347.38,347.68,349.83,335.52,335.25,314.92,320.78,359.32,6.4,6.2,6.1,6.1,5.8,5.9,5.4,5.1,4.7,4.5,4.1,3.9,21020.854,20758.5,21196.372,21270.734,21306.106,21355.787,21432.14,21467.692,21553.345,21777.972,21783.761,21985.168
202,Waste Management,WM,Industrials,Waste Management,16039.1,1660.9,118.0,111.32,111.89,110.89,111.67,129.02,129.25,137.97,138.72,140.68,141.42,140.11,141.7,148.26,148.7,155.11,154.55,149.36,149.72,160.23,160.92,160.67,161.98,166.9,6.4,6.2,6.1,6.1,5.8,5.9,5.4,5.1,4.7,4.5,4.1,3.9,21020.854,20758.5,21196.372,21270.734,21306.106,21355.787,21432.14,21467.692,21553.345,21777.972,21783.761,21985.168
203,PBF Energy,PBF,Energy,Oil & Gas Refining & Marketing,15693.0,2367.0,7.19,8.47,8.85,14.2,14.74,14.15,14.29,14.18,14.62,16.14,16.53,15.3,15.84,9.17,9.09,10.4,10.4,12.97,13.07,14.61,14.98,12.53,13.12,12.97,6.4,6.2,6.1,6.1,5.8,5.9,5.4,5.1,4.7,4.5,4.1,3.9,21020.854,20758.5,21196.372,21270.734,21306.106,21355.787,21432.14,21467.692,21553.345,21777.972,21783.761,21985.168
204,American Electric Power,AEP,Utilities,Utilities - Regulated Electric,15561.4,1921.1,83.33,80.91,81.1,74.85,75.42,84.7,84.9,88.71,89.07,86.0,86.17,84.59,84.73,88.12,88.25,89.57,90.0,81.18,81.79,84.71,84.704,81.05,81.57,88.97,6.4,6.2,6.1,6.1,5.8,5.9,5.4,5.1,4.7,4.5,4.1,3.9,21020.854,20758.5,21196.372,21270.734,21306.106,21355.787,21432.14,21467.692,21553.345,21777.972,21783.761,21985.168
206,Principal Financial,PFG,Financial Services,Asset Management,15463.6,848.0,49.65,49.27,49.66,56.58,57.75,59.96,59.73,63.87,64.71,65.39,66.11,63.19,63.87,62.13,62.45,66.81,66.95,64.4,64.52,67.09,67.54,68.58,69.95,72.33,6.4,6.2,6.1,6.1,5.8,5.9,5.4,5.1,4.7,4.5,4.1,3.9,21020.854,20758.5,21196.372,21270.734,21306.106,21355.787,21432.14,21467.692,21553.345,21777.972,21783.761,21985.168
207,Reinsurance Group of America,RGA,Financial Services,Insurance - Reinsurance,15455.0,1670.0,116.53,105.05,105.99,122.23,125.78,126.05,125.31,130.53,131.99,126.03,127.18,114.0,114.83,110.18,111.16,115.82,116.48,111.26,111.79,118.08,119.07,94.91,97.29,109.49,6.4,6.2,6.1,6.1,5.8,5.9,5.4,5.1,4.7,4.5,4.1,3.9,21020.854,20758.5,21196.372,21270.734,21306.106,21355.787,21432.14,21467.692,21553.345,21777.972,21783.761,21985.168
208,Automatic Data Processing,ADP,Industrials,Staffing & Employment Services,15309.5,577.0,175.97,165.12,165.28,174.02,175.77,188.47,190.22,186.99,189.17,196.02,197.75,198.62,198.62,209.63,210.54,209.04,207.5,199.92,200.51,224.49,224.11,230.89,229.91,246.58,6.4,6.2,6.1,6.1,5.8,5.9,5.4,5.1,4.7,4.5,4.1,3.9,21020.854,20758.5,21196.372,21270.734,21306.106,21355.787,21432.14,21467.692,21553.345,21777.972,21783.761,21985.168
209,Stanley Black & Decker,SWK,Industrials,Tools & Accessories,15146.0,1243.0,169.84,173.49,176.56,174.84,176.72,199.67,201.15,206.77,208.72,216.8,218.95,204.99,206.38,197.05,198.07,193.27,193.67,175.31,175.84,179.73,177.4,174.76,178.01,188.62,6.4,6.2,6.1,6.1,5.8,5.9,5.4,5.1,4.7,4.5,4.1,3.9,21020.854,20758.5,21196.372,21270.734,21306.106,21355.787,21432.14,21467.692,21553.345,21777.972,21783.761,21985.168
210,Texas Instruments,TXN,Technology,Semiconductors,15066.0,4865.0,164.6,165.69,167.36,172.27,174.5,188.99,191.11,180.51,181.49,189.82,191.38,192.3,192.0246,190.62,192.4,190.91,191.775,192.21,193.43,187.48,186.73,192.37,195.73,188.47,6.4,6.2,6.1,6.1,5.8,5.9,5.4,5.1,4.7,4.5,4.1,3.9,21020.854,20758.5,21196.372,21270.734,21306.106,21355.787,21432.14,21467.692,21553.345,21777.972,21783.761,21985.168
211,Halliburton,HAL,Energy,Oil & Gas Equipment & Services,14953.7,1339.1,19.22,17.63,18.02,21.83,22.33,21.46,21.66,19.56,20.13,22.45,23.0,23.12,23.95,20.68,20.7,19.98,19.97,21.62,21.84,24.99,25.29,21.59,22.25,22.87,6.4,6.2,6.1,6.1,5.8,5.9,5.4,5.1,4.7,4.5,4.1,3.9,21020.854,20758.5,21196.372,21270.734,21306.106,21355.787,21432.14,21467.692,21553.345,21777.972,21783.761,21985.168
212,Stryker,SYK,Healthcare,Medical Devices,14931.0,932.0,245.34,221.01,223.52,242.69,245.3,243.58,244.29,262.63,263.53,255.27,260.0,259.73,260.51,270.94,271.65,277.1,277.7,263.72,265.43,266.07,266.13,236.63,240.31,267.42,6.4,6.2,6.1,6.1,5.8,5.9,5.4,5.1,4.7,4.5,4.1,3.9,21020.854,20758.5,21196.372,21270.734,21306.106,21355.787,21432.14,21467.692,21553.345,21777.972,21783.761,21985.168
213,Estée Lauder,EL,Consumer Defensive,Household & Personal Products,14906.3,1558.9,261.05,236.65,238.83,285.86,290.78,290.85,290.79,313.8,302.39,306.52,308.0,318.08,320.0,333.83,332.27,340.49,341.7,299.93,303.48,324.33,326.5,332.07,335.0,370.2,6.4,6.2,6.1,6.1,5.8,5.9,5.4,5.1,4.7,4.5,4.1,3.9,21020.854,20758.5,21196.372,21270.734,21306.106,21355.787,21432.14,21467.692,21553.345,21777.972,21783.761,21985.168
214,Corteva,CTVA,Basic Materials,Agricultural Inputs,14884.0,2083.0,38.87,39.86,40.14,45.15,45.82,46.62,46.94,48.76,49.23,45.5,46.0,44.35,44.54,42.78,43.0,43.97,44.36,42.08,42.35,43.15,43.17,45.0,45.78,47.28,6.4,6.2,6.1,6.1,5.8,5.9,5.4,5.1,4.7,4.5,4.1,3.9,21020.854,20758.5,21196.372,21270.734,21306.106,21355.787,21432.14,21467.692,21553.345,21777.972,21783.761,21985.168
215,Freeport-McMoRan,FCX,Basic Materials,Copper,14863.0,1785.0,27.24,26.91,28.31,33.91,35.05,32.93,33.34,37.71,38.405,42.72,43.57,37.11,37.92,38.1,38.66,36.39,35.73,32.53,32.9,37.72,37.78,37.08,37.8,41.73,6.4,6.2,6.1,6.1,5.8,5.9,5.4,5.1,4.7,4.5,4.1,3.9,21020.854,20758.5,21196.372,21270.734,21306.106,21355.787,21432.14,21467.692,21553.345,21777.972,21783.761,21985.168
216,Qurate Retail,QRTEA,Consumer Cyclical,Internet Retail,14745.0,-311.0,10.93,12.6,12.56,12.42,12.605,11.76,11.92,11.9,12.01,13.63,13.7,13.09,13.21,11.86,11.9,11.03,11.1,10.19,10.29,10.44,10.42,8.0,8.16,7.6,6.4,6.2,6.1,6.1,5.8,5.9,5.4,5.1,4.7,4.5,4.1,3.9,21020.854,20758.5,21196.372,21270.734,21306.106,21355.787,21432.14,21467.692,21553.345,21777.972,21783.761,21985.168
217,Wayfair,W,Consumer Cyclical,Internet Retail,14664.0,3224.0,226.06,272.32,276.67,288.98,293.5,314.75,322.47,295.57,293.8,306.54,314.93,315.71,316.7,241.36,240.67,280.75,284.19,255.51,255.63,249.1,247.84,247.84,251.82,189.97,6.4,6.2,6.1,6.1,5.8,5.9,5.4,5.1,4.7,4.5,4.1,3.9,21020.854,20758.5,21196.372,21270.734,21306.106,21355.787,21432.14,21467.692,21553.345,21777.972,21783.761,21985.168
218,Laboratory Corp. of America,LH,Healthcare,Diagnostics & Research,14608.0,2706.0,203.31,228.91,229.68,239.91,242.0,255.03,255.01,265.87,268.0,274.48,273.15,275.85,276.83,296.15,296.83,303.38,303.0,281.44,280.95,287.02,287.15,285.33,285.44,314.21,6.4,6.2,6.1,6.1,5.8,5.9,5.4,5.1,4.7,4.5,4.1,3.9,21020.854,20758.5,21196.372,21270.734,21306.106,21355.787,21432.14,21467.692,21553.345,21777.972,21783.761,21985.168
220,PPG Industries,PPG,Basic Materials,Specialty Chemicals,14442.2,955.8,144.66,134.71,135.86,134.82,136.03,150.26,150.26,171.24,172.64,179.72,182.11,169.77,170.95,163.52,164.8,159.55,159.53,143.01,143.64,160.57,160.42,154.17,156.35,172.44,6.4,6.2,6.1,6.1,5.8,5.9,5.4,5.1,4.7,4.5,4.1,3.9,21020.854,20758.5,21196.372,21270.734,21306.106,21355.787,21432.14,21467.692,21553.345,21777.972,21783.761,21985.168
221,Gap,GPS,Consumer Cyclical,Apparel Retail,14402.0,-239.0,20.02,20.25,20.26,24.95,25.55,29.78,30.04,33.1,34.11,33.45,32.81,33.65,34.08,29.17,29.33,26.73,26.96,22.7,22.7,22.69,23.08,16.53,16.98,17.65,6.4,6.2,6.1,6.1,5.8,5.9,5.4,5.1,4.7,4.5,4.1,3.9,21020.854,20758.5,21196.372,21270.734,21306.106,21355.787,21432.14,21467.692,21553.345,21777.972,21783.761,21985.168
222,Kellogg,K,Consumer Defensive,Packaged Foods,14383.0,5017.0,62.02,58.94,58.94,57.71,57.2,63.3,63.21,62.42,62.44,65.49,65.64,64.33,64.33,63.36,63.41,63.14,63.2,63.92,64.08,61.3,61.41,61.18,61.29,64.42,6.4,6.2,6.1,6.1,5.8,5.9,5.4,5.1,4.7,4.5,4.1,3.9,21020.854,20758.5,21196.372,21270.734,21306.106,21355.787,21432.14,21467.692,21553.345,21777.972,21783.761,21985.168
223,Parker-Hannifin,PH,Industrials,Specialty Industrial Machinery,14377.9,5888.5,273.51,264.61,267.77,286.96,292.15,315.43,317.62,313.81,317.0,308.15,312.37,307.11,309.78,312.03,306.0,296.67,296.71,279.62,282.48,296.59,297.34,302.06,308.08,318.12,6.4,6.2,6.1,6.1,5.8,5.9,5.4,5.1,4.7,4.5,4.1,3.9,21020.854,20758.5,21196.372,21270.734,21306.106,21355.787,21432.14,21467.692,21553.345,21777.972,21783.761,21985.168
225,Jacobs Engineering Group,J,Industrials,Engineering & Construction,14300.0,870.0,109.0,100.96,102.34,115.08,116.99,129.27,130.0,133.61,135.0,142.08,143.51,133.42,134.49,135.25,135.92,134.96,135.39,132.53,133.48,140.42,141.34,142.56,144.65,139.23,6.4,6.2,6.1,6.1,5.8,5.9,5.4,5.1,4.7,4.5,4.1,3.9,21020.854,20758.5,21196.372,21270.734,21306.106,21355.787,21432.14,21467.692,21553.345,21777.972,21783.761,21985.168
226,Edison International,EIX,Utilities,Utilities - Regulated Electric,,,62.76,58.16,58.11,53.99,54.6,58.6,58.5,59.45,59.61,55.87,56.05,57.82,57.43,54.5,54.69,57.84,58.13,55.47,55.95,62.93,62.96,65.28,65.87,68.25,6.4,6.2,6.1,6.1,5.8,5.9,5.4,5.1,4.7,4.5,4.1,3.9,21020.854,20758.5,21196.372,21270.734,21306.106,21355.787,21432.14,21467.692,21553.345,21777.972,21783.761,21985.168
228,Biogen,BIIB,Healthcare,Drug Manufacturers - General,14147.0,-8506.0,245.74,282.61,283.2,272.88,274.42,279.75,280.0,267.33,267.87,267.48,272.35,346.27,346.0,326.73,327.04,338.91,340.78,282.99,281.35,266.68,266.15,235.74,236.98,239.92,6.4,6.2,6.1,6.1,5.8,5.9,5.4,5.1,4.7,4.5,4.1,3.9,21020.854,20758.5,21196.372,21270.734,21306.106,21355.787,21432.14,21467.692,21553.345,21777.972,21783.761,21985.168
229,Omnicom Group,OMC,Communication Services,Advertising Agencies,14109.0,2521.0,62.23,62.38,62.38,68.73,69.44,74.15,74.45,82.26,83.17,82.24,83.32,79.99,80.63,72.82,73.22,73.22,73.6,72.46,72.75,68.08,68.67,67.31,68.55,73.27,6.4,6.2,6.1,6.1,5.8,5.9,5.4,5.1,4.7,4.5,4.1,3.9,21020.854,20758.5,21196.372,21270.734,21306.106,21355.787,21432.14,21467.692,21553.345,21777.972,21783.761,21985.168
230,Unum Group,UNM,Financial Services,Insurance - Life,14101.5,811.0,22.96,23.23,23.39,26.48,27.12,27.83,27.59,28.26,28.79,30.97,31.42,28.4,28.66,27.4,27.6,26.62,26.83,25.06,25.2,25.47,25.71,23.1,23.68,24.57,6.4,6.2,6.1,6.1,5.8,5.9,5.4,5.1,4.7,4.5,4.1,3.9,21020.854,20758.5,21196.372,21270.734,21306.106,21355.787,21432.14,21467.692,21553.345,21777.972,21783.761,21985.168
231,Lithia Motors,LAD,Consumer Cyclical,Auto & Truck Dealerships,13989.0,2957.0,296.13,318.68,323.41,373.95,380.995,390.09,391.8,384.38,389.37,351.99,356.47,343.64,347.82,377.22,378.64,331.3,332.56,317.04,317.9,319.22,322.95,291.33,296.66,296.95,6.4,6.2,6.1,6.1,5.8,5.9,5.4,5.1,4.7,4.5,4.1,3.9,21020.854,20758.5,21196.372,21270.734,21306.106,21355.787,21432.14,21467.692,21553.345,21777.972,21783.761,21985.168
233,Discover Financial Services,DFS,Financial Services,Credit Services,13870.6,1259.8,91.99,83.54,84.38,94.07,96.44,94.99,95.55,114.0,115.57,117.26,120.24,118.29,119.4,124.32,125.24,128.22,128.62,122.85,123.53,113.32,114.5,107.85,110.53,115.56,6.4,6.2,6.1,6.1,5.8,5.9,5.4,5.1,4.7,4.5,4.1,3.9,21020.854,20758.5,21196.372,21270.734,21306.106,21355.787,21432.14,21467.692,21553.345,21777.972,21783.761,21985.168
234,Adobe,ADBE,Technology,Software - Infrastructure,13846.0,-959.0,500.3,458.77,462.28,459.67,465.68,475.37,483.12,508.34,510.97,504.58,504.54,585.64,583.33,621.63,625.87,663.7,664.51,575.72,577.52,650.36,651.05,669.85,676.0,567.06,6.4,6.2,6.1,6.1,5.8,5.9,5.4,5.1,4.7,4.5,4.1,3.9,21020.854,20758.5,21196.372,21270.734,21306.106,21355.787,21432.14,21467.692,21553.345,21777.972,21783.761,21985.168
235,Aramark,ARMK,Industrials,Specialty Business Services,13739.0,2698.0,27.7617,24.7581,24.917,26.8014,27.4729,27.278,27.3502,28.065,28.1805,26.9675,27.2274,26.8953,27.1191,25.3646,25.4513,25.1191,25.2708,23.7256,24.0578,26.3394,26.4477,24.1155,24.5921,26.6065,6.4,6.2,6.1,6.1,5.8,5.9,5.4,5.1,4.7,4.5,4.1,3.9,21020.854,20758.5,21196.372,21270.734,21306.106,21355.787,21432.14,21467.692,21553.345,21777.972,21783.761,21985.168
236,Otis Worldwide,OTIS,Industrials,Specialty Industrial Machinery,13630.0,815.0,67.55,64.65,65.99,63.71,64.12,68.45,68.89,77.87,78.49,78.33,79.17,81.77,82.19,89.55,89.68,92.22,92.19,82.28,82.66,80.31,80.46,80.4,81.7,87.07,6.4,6.2,6.1,6.1,5.8,5.9,5.4,5.1,4.7,4.5,4.1,3.9,21020.854,20758.5,21196.372,21270.734,21306.106,21355.787,21432.14,21467.692,21553.345,21777.972,21783.761,21985.168
237,Ecolab,ECL,Basic Materials,Specialty Chemicals,13578.0,960.0,218.0,204.51,205.34,209.36,210.8,214.07,215.25,224.12,225.52,215.08,217.0,205.97,206.92,220.83,222.38,225.36,225.02,208.62,210.29,222.22,223.36,221.47,224.18,234.59,6.4,6.2,6.1,6.1,5.8,5.9,5.4,5.1,4.7,4.5,4.1,3.9,21020.854,20758.5,21196.372,21270.734,21306.106,21355.787,21432.14,21467.692,21553.345,21777.972,21783.761,21985.168
238,AutoZone,AZO,Consumer Cyclical,Specialty Retail,,,1183.56,1118.37,1125.0,1159.92,1173.8,1404.3,1407.92,1464.12,1475.6,1406.6,1414.81,1492.22,1497.65,1623.57,1633.44,1549.15,1553.09,1697.99,1706.77,1784.84,1794.05,1817.07,1835.57,2096.39,6.4,6.2,6.1,6.1,5.8,5.9,5.4,5.1,4.7,4.5,4.1,3.9,21020.854,20758.5,21196.372,21270.734,21306.106,21355.787,21432.14,21467.692,21553.345,21777.972,21783.761,21985.168
239,Loews,L,Financial Services,Insurance - Property & Casualty,13458.0,-456.0,45.04,45.29,45.63,47.81,48.62,51.28,51.06,55.75,55.59,58.38,58.84,54.65,55.09,53.63,53.69,55.87,55.97,53.93,54.27,56.07,56.42,53.46,54.43,57.76,6.4,6.2,6.1,6.1,5.8,5.9,5.4,5.1,4.7,4.5,4.1,3.9,21020.854,20758.5,21196.372,21270.734,21306.106,21355.787,21432.14,21467.692,21553.345,21777.972,21783.761,21985.168
240,Illinois Tool Works,ITW,Industrials,Specialty Industrial Machinery,,,209.37,194.21,196.61,202.18,203.67,221.52,222.55,230.46,232.0,231.76,234.36,223.56,224.59,226.67,227.24,232.86,232.98,206.63,207.35,227.87,228.21,232.15,235.58,246.8,6.4,6.2,6.1,6.1,5.8,5.9,5.4,5.1,4.7,4.5,4.1,3.9,21020.854,20758.5,21196.372,21270.734,21306.106,21355.787,21432.14,21467.692,21553.345,21777.972,21783.761,21985.168
241,Fidelity National Information Services,FIS,Technology,Information Technology Services,13210.0,-675.0,141.46,123.46,126.64,138.0,139.88,140.61,141.63,152.9,153.72,148.98,149.77,141.67,141.7,149.05,150.03,127.77,127.89,121.68,122.43,110.74,110.77,104.5,105.78,109.15,6.4,6.2,6.1,6.1,5.8,5.9,5.4,5.1,4.7,4.5,4.1,3.9,21020.854,20758.5,21196.372,21270.734,21306.106,21355.787,21432.14,21467.692,21553.345,21777.972,21783.761,21985.168
242,Ross Stores,ROST,Consumer Cyclical,Apparel Retail,13209.0,2190.0,122.535,111.29,112.64,116.64,118.25,119.91,121.35,130.94,131.31,126.39,126.03,124.0,124.0,122.69,123.36,118.4,118.63,108.85,109.57,113.2,113.05,109.09,110.98,114.28,6.4,6.2,6.1,6.1,5.8,5.9,5.4,5.1,4.7,4.5,4.1,3.9,21020.854,20758.5,21196.372,21270.734,21306.106,21355.787,21432.14,21467.692,21553.345,21777.972,21783.761,21985.168
244,Equitable Holdings,EQH,Financial Services,Insurance - Diversified,13131.0,2242.0,25.75,24.78,25.02,29.57,30.04,32.62,32.62,34.23,34.6,31.75,32.0,30.45,30.64,30.87,31.04,31.01,31.09,29.64,29.76,33.5,33.79,31.46,32.17,32.79,6.4,6.2,6.1,6.1,5.8,5.9,5.4,5.1,4.7,4.5,4.1,3.9,21020.854,20758.5,21196.372,21270.734,21306.106,21355.787,21432.14,21467.692,21553.345,21777.972,21783.761,21985.168
245,WESCO International,WCC,Industrials,Industrial Distribution,13103.0,1893.0,79.05,76.11,77.47,80.28,82.56,86.53,87.7,91.72,93.07,106.57,108.29,102.82,103.71,106.45,107.78,117.02,117.12,115.32,116.07,129.56,129.69,124.13,128.23,131.59,6.4,6.2,6.1,6.1,5.8,5.9,5.4,5.1,4.7,4.5,4.1,3.9,21020.854,20758.5,21196.372,21270.734,21306.106,21355.787,21432.14,21467.692,21553.345,21777.972,21783.761,21985.168
246,Goodyear Tire & Rubber,GT,Consumer Cyclical,Auto Parts,13081.7,35.9,10.85,10.55,10.63,16.81,17.2635,17.57,17.59,17.21,17.4,19.83,19.99,17.15,17.31,15.71,15.94,15.84,15.93,17.7,17.82,19.12,19.53,20.11,20.98,21.32,6.4,6.2,6.1,6.1,5.8,5.9,5.4,5.1,4.7,4.5,4.1,3.9,21020.854,20758.5,21196.372,21270.734,21306.106,21355.787,21432.14,21467.692,21553.345,21777.972,21783.761,21985.168
247,Fox,FOXA,Communication Services,Entertainment,12937.0,-630.0,29.24,31.18,31.25,33.31,34.06,36.11,36.45,37.42,37.86,37.35,37.63,37.13,37.13,35.66,35.77,37.44,37.53,40.11,40.28,39.74,40.04,35.71,36.27,36.9,6.4,6.2,6.1,6.1,5.8,5.9,5.4,5.1,4.7,4.5,4.1,3.9,21020.854,20758.5,21196.372,21270.734,21306.106,21355.787,21432.14,21467.692,21553.345,21777.972,21783.761,21985.168
248,Leidos Holdings,LDOS,Technology,Information Technology Services,,,105.05,106.06,107.05,88.45,89.69,96.28,96.78,101.28,101.81,102.75,103.59,101.1,101.45,106.42,106.88,98.11,98.54,96.13,96.88,99.98,100.06,87.91,88.84,88.9,6.4,6.2,6.1,6.1,5.8,5.9,5.4,5.1,4.7,4.5,4.1,3.9,21020.854,20758.5,21196.372,21270.734,21306.106,21355.787,21432.14,21467.692,21553.345,21777.972,21783.761,21985.168
249,Consolidated Edison,ED,Utilities,Utilities - Regulated Electric,12899.7,2049.1,72.27,70.78,70.78,65.65,66.13,74.8,74.51,77.41,77.5,77.24,77.46,71.72,71.87,73.77,73.97,75.45,75.51,72.59,73.29,75.4,75.4,77.64,78.0,85.32,6.4,6.2,6.1,6.1,5.8,5.9,5.4,5.1,4.7,4.5,4.1,3.9,21020.854,20758.5,21196.372,21270.734,21306.106,21355.787,21432.14,21467.692,21553.345,21777.972,21783.761,21985.168
250,DTE Energy,DTE,Utilities,Utilities - Regulated Electric,12856.0,1333.0,121.71,118.72,118.86,117.72,118.43,133.14,132.84,140.02,139.28,137.99,138.68,129.6,111.3,117.32,117.82,120.34,119.35,111.71,112.74,113.35,113.46,108.34,110.44,119.54,6.4,6.2,6.1,6.1,5.8,5.9,5.4,5.1,4.7,4.5,4.1,3.9,21020.854,20758.5,21196.372,21270.734,21306.106,21355.787,21432.14,21467.692,21553.345,21777.972,21783.761,21985.168
251,Charles Schwab,SCHW,Financial Services,Capital Markets,,,53.22,51.54,52.13,61.72,62.59,65.18,65.14,70.4,70.83,73.85,74.94,72.81,73.46,67.95,68.2,72.85,72.84,72.84,72.97,82.03,82.55,77.39,79.6,84.1,6.4,6.2,6.1,6.1,5.8,5.9,5.4,5.1,4.7,4.5,4.1,3.9,21020.854,20758.5,21196.372,21270.734,21306.106,21355.787,21432.14,21467.692,21553.345,21777.972,21783.761,21985.168
